CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;
CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;
Date;Time;Weekday;P_pump;p_TDLAS;p_in;I_total;U_supply;external_pump;internal_1;internal_2;Runtime;internal_3;internal_4;internal_5;internal_6;Conc_estimate;pCH4;xCH4;T_control;T_gas;%rH_gas;
-;-;-;W;mbar;mbar;mA;V;-;-;-;s;-;-;-;-;ppm;µatm;ppm;°C;°C;%;
2023-05-18;18:12:06;4;0.526;997.26;985.01;435.6;12.957745;1;1000;0;3471967;8;960;0;35482;1.845;1.783;1.834;36.004;33.857;22.413;
2023-05-18;18:13:06;4;0.526;997.32;985.02;423.675;12.948714;1;1000;0;3472027;7;960;0;35475;2.073;2.003;2.061;36;33.854;22.388;
2023-05-18;18:14:06;4;0.526;997.29;984.99;434.887;12.949009;1;1000;0;3472087;7;960;0;35463;1.96;1.893;1.947;35.997;33.857;22.413;
2023-05-18;18:15:06;4;0.526;997.26;984.99;419.125;12.946162;1;1000;0;3472147;7;960;0;35489;1.772;1.712;1.761;35.994;33.859;22.46;
2023-05-18;18:16:06;4;0.526;997.28;985;433.825;12.957647;1;1000;0;3472207;8;960;0;35508;1.923;1.858;1.911;36;33.859;22.463;
2023-05-18;18:17:06;4;0.526;997.31;985.02;437.262;12.957156;1;1000;0;3472267;7;960;0;35511;1.784;1.724;1.773;35.998;33.852;22.466;
2023-05-18;18:18:06;4;0.526;997.28;985.02;421.737;12.948812;1;1000;0;3472327;8;960;0;35505;1.955;1.889;1.943;35.997;33.866;22.46;
2023-05-18;18:19:06;4;0.526;997.33;985;430.162;12.957745;1;1000;0;3472387;7;960;0;35534;2.183;2.109;2.17;36.001;33.865;22.47;
2023-05-18;18:20:06;4;0.526;997.25;985;437.312;12.965009;1;1000;0;3472447;8;960;0;35505;2.078;2.008;2.065;35.999;33.863;22.48;
2023-05-18;18:21:06;4;0.526;997.3;985.02;433.55;12.957745;1;1000;0;3472507;8;960;0;35500;1.953;1.887;1.941;36.002;33.87;22.495;
2023-05-18;18:22:06;4;0.526;997.33;985.07;435.287;12.951364;1;1000;0;3472567;8;960;0;35528;2.064;1.994;2.052;35.998;33.865;22.495;
2023-05-18;18:23:06;4;0.526;997.34;985.08;430.262;12.952641;1;1000;0;3472627;7;960;0;35513;2.062;1.992;2.05;35.998;33.87;22.523;
2023-05-18;18:24:06;4;0.526;997.37;985.06;427.075;12.953524;1;1000;0;3472687;8;960;0;35544;1.95;1.884;1.938;36.003;33.87;22.527;
2023-05-18;18:25:06;4;0.526;997.31;985.09;431.587;12.951659;1;1000;0;3472747;8;960;0;35520;1.941;1.875;1.929;35.999;33.874;22.527;
2023-05-18;18:26:06;4;0.526;997.34;985.06;426.725;12.956665;1;1000;0;3472807;8;960;0;35528;1.907;1.843;1.895;36.004;33.877;22.549;
2023-05-18;18:27:06;4;0.526;997.37;985.09;426.2;12.95323;1;1000;0;3472867;8;960;0;35523;1.913;1.848;1.901;35.999;33.879;22.601;
2023-05-18;18:28:06;4;0.526;997.35;985.1;422.875;12.951266;1;1000;0;3472927;8;960;0;35529;2.01;1.942;1.998;35.997;33.88;22.601;
2023-05-18;18:29:06;4;0.526;997.33;985.07;426.525;12.9548;1;1000;0;3472987;8;960;0;35530;1.97;1.904;1.958;35.999;33.879;22.619;
2023-05-18;18:30:06;4;0.526;997.29;985.1;425.112;12.957451;1;1000;0;3473047;8;960;0;35551;2.017;1.949;2.005;36.002;33.882;22.661;
2023-05-18;18:31:06;4;0.526;997.3;985.07;425.05;12.958334;1;1000;0;3473107;9;960;0;35551;1.689;1.632;1.679;36.001;33.873;22.672;
2023-05-18;18:32:06;4;0.526;997.32;985.07;439.3;12.960592;1;1000;0;3473167;8;960;0;35554;1.942;1.877;1.93;35.997;33.883;22.672;
2023-05-18;18:33:06;4;0.526;997.24;985.06;431.662;12.954309;1;1000;0;3473227;8;960;0;35563;1.85;1.787;1.839;35.997;33.888;22.672;
2023-05-18;18:34:06;4;0.526;997.31;985.07;433.562;12.95323;1;1000;0;3473287;8;960;0;35555;1.816;1.754;1.804;36;33.888;22.672;
2023-05-18;18:35:06;4;0.526;997.34;985.08;427.537;12.95588;1;1000;0;3473347;8;960;0;35556;1.856;1.793;1.845;35.995;33.877;22.672;
2023-05-18;18:36:06;4;0.526;997.32;985.09;427.062;12.958334;1;1000;0;3473407;8;960;0;35565;2.177;2.103;2.163;35.999;33.885;22.672;
2023-05-18;18:37:06;4;0.526;997.32;985.08;431.4;12.956567;1;1000;0;3473467;8;960;0;35561;2.142;2.07;2.129;35.999;33.887;22.669;
2023-05-18;18:38:06;4;0.526;997.29;985.07;436.325;12.960101;1;1000;0;3473527;7;960;0;35566;1.852;1.789;1.841;35.999;33.891;22.673;
2023-05-18;18:39:06;4;0.526;997.3;985.07;427.55;12.954211;1;1000;0;3473587;8;960;1;35564;2.056;1.986;2.043;35.999;33.892;22.673;
2023-05-18;18:40:06;4;0.526;997.34;985.06;408.95;12.952935;1;1000;0;3473647;8;959;0;35579;2.072;2.002;2.059;36.001;33.887;22.662;
2023-05-18;18:41:06;4;0.526;997.33;985.1;422.637;12.961672;1;1000;0;3473707;8;959;0;35583;2.121;2.05;2.108;36.002;33.891;22.634;
2023-05-18;18:42:06;4;0.526;997.28;985.11;430.325;12.953328;1;1000;0;3473767;8;959;0;35562;2.066;1.996;2.053;35.998;33.895;22.67;
2023-05-18;18:43:06;4;0.526;997.27;985.07;421.537;12.953524;1;1000;0;3473827;8;959;0;35603;1.852;1.79;1.841;35.997;33.895;22.673;
2023-05-18;18:44:06;4;0.526;997.39;985.12;423.45;12.956371;1;1000;0;3473887;8;960;0;35600;1.792;1.731;1.781;35.999;33.898;22.67;
2023-05-18;18:45:06;4;0.526;997.39;985.13;426.975;12.955389;1;1000;0;3473947;8;960;0;35621;1.831;1.769;1.82;35.999;33.904;22.674;
2023-05-18;18:46:06;4;0.526;997.32;985.12;429.612;12.953524;1;1000;0;3474007;7;959;0;35614;2.075;2.005;2.062;35.997;33.899;22.673;
2023-05-18;18:47:06;4;0.526;997.36;985.11;429.475;12.958138;1;1000;0;3474067;7;959;0;35617;2.098;2.027;2.085;35.996;33.901;22.613;
2023-05-18;18:48:06;4;0.526;997.41;985.12;427.262;12.952641;1;1000;0;3474127;7;960;0;35624;2.129;2.057;2.116;35.998;33.892;22.405;
2023-05-18;18:49:06;4;0.526;997.4;985.16;429.187;12.954113;1;1000;0;3474187;7;959;0;35600;1.754;1.695;1.743;35.995;33.891;22.109;
2023-05-18;18:50:06;4;0.526;997.37;985.14;422.825;12.955095;1;1000;0;3474247;7;959;0;35619;1.927;1.862;1.915;35.999;33.897;21.967;
2023-05-18;18:51:06;4;0.526;997.38;985.15;431.787;12.952248;1;1000;0;3474307;7;959;0;35620;1.846;1.784;1.835;35.997;33.901;21.759;
2023-05-18;18:52:06;4;0.526;997.43;985.18;428.312;12.957058;1;1000;0;3474367;8;960;0;35610;1.818;1.756;1.806;36.002;33.901;21.615;
2023-05-18;18:53:06;4;0.526;997.39;985.18;430.087;12.954015;1;1000;0;3474427;7;960;0;35613;1.967;1.901;1.955;35.996;33.899;21.529;
2023-05-18;18:54:06;4;0.526;997.41;985.16;433.787;12.952641;1;1000;0;3474487;8;960;0;35602;1.867;1.804;1.856;35.999;33.9;21.816;
2023-05-18;18:55:06;4;0.526;997.4;985.16;423.812;12.953622;1;1000;0;3474547;7;960;0;35596;1.956;1.89;1.944;36;33.9;22.338;
2023-05-18;18:56:06;4;0.526;997.36;985.14;428.387;12.954113;1;1000;0;3474607;8;960;0;35580;1.959;1.892;1.947;36.001;33.896;22.659;
2023-05-18;18:57:06;4;0.526;997.35;985.14;435.65;12.961672;1;1000;0;3474667;8;960;0;35569;1.96;1.894;1.948;36.002;33.903;22.818;
2023-05-18;18:58:06;4;0.526;997.32;985.14;441.787;12.950089;1;1000;0;3474727;8;960;0;35569;1.766;1.707;1.755;36;33.893;22.909;
2023-05-18;18:59:06;4;0.526;997.32;985.13;428.75;12.956175;1;1000;0;3474787;8;960;0;35575;2.004;1.936;1.992;36.001;33.894;22.944;
2023-05-18;19:00:06;4;0.526;997.33;985.13;425.475;12.95323;1;1000;0;3474847;7;960;0;35545;1.798;1.738;1.787;36.002;33.887;22.729;
2023-05-18;19:01:06;4;0.526;997.32;985.14;441.712;12.950383;1;1000;0;3474907;8;960;0;35536;2.089;2.018;2.076;36.001;33.892;22.595;
2023-05-18;19:02:06;4;0.526;997.26;985.13;433.962;12.956076;1;1000;0;3474967;7;960;0;35545;1.8;1.739;1.789;35.993;33.882;22.534;
2023-05-18;19:03:06;4;0.526;997.24;985.12;427.45;12.957352;1;1000;0;3475027;8;960;0;35584;1.894;1.83;1.882;36.006;33.884;22.506;
2023-05-18;19:04:06;4;0.526;997.28;985.1;432.475;12.95372;1;1000;0;3475087;8;960;0;35557;2.005;1.938;1.993;36.003;33.882;22.454;
2023-05-18;19:05:06;4;0.526;997.24;985.1;432.387;12.950776;1;1000;0;3475147;8;960;-1;31991;1.924;1.859;1.912;35.997;33.878;22.39;
2023-05-18;19:06:06;4;0.526;997.24;985.1;427.175;12.95588;1;1000;0;3475207;8;960;0;35522;1.885;1.821;1.873;36.005;33.877;22.393;
2023-05-18;19:07:06;4;0.526;997.25;985.07;435.762;12.957647;1;1000;0;3475267;8;960;0;35514;2.123;2.052;2.11;36.001;33.876;22.4;
2023-05-18;19:08:06;4;0.526;997.22;985.09;433.712;12.954604;1;1000;0;3475327;8;960;0;35495;2.022;1.954;2.009;35.998;33.873;22.506;
2023-05-18;19:09:06;4;0.526;997.22;985.09;434.7;12.954604;1;1000;0;3475387;8;960;0;35520;1.815;1.754;1.804;35.999;33.871;22.531;
2023-05-18;19:10:06;4;0.526;997.24;985.1;432.337;12.95372;1;1000;0;3475447;8;960;0;35514;1.807;1.746;1.796;36.004;33.861;22.467;
2023-05-18;19:11:06;4;0.526;997.32;985.11;422.275;12.949107;1;1000;0;3475507;8;960;0;35514;2.046;1.977;2.033;35.998;33.861;22.459;
2023-05-18;19:12:06;4;0.526;997.26;985.13;436.412;12.953721;1;1000;0;3475567;7;960;0;35495;2.154;2.081;2.14;36.002;33.864;22.46;
2023-05-18;19:13:06;4;0.526;997.26;985.11;431.362;12.950972;1;1000;0;3475627;8;960;0;35490;2.024;1.955;2.011;35.999;33.861;22.46;
2023-05-18;19:14:06;4;0.526;997.36;985.16;435.362;12.95372;1;1000;0;3475687;8;960;0;35494;1.878;1.815;1.867;36.002;33.854;22.448;
2023-05-18;19:15:06;4;0.526;997.31;985.13;434.337;12.954604;1;1000;0;3475747;8;960;0;35513;1.903;1.839;1.891;35.998;33.849;22.377;
2023-05-18;19:16:06;4;0.526;997.32;985.13;434.4;12.952837;1;1000;0;3475807;7;960;0;35529;1.803;1.742;1.792;35.999;33.843;22.384;
2023-05-18;19:17:06;4;0.526;997.28;985.13;420.3;12.950776;1;1000;0;3475867;8;960;0;35520;1.867;1.804;1.856;36.002;33.845;22.37;
2023-05-18;19:18:06;4;0.526;997.33;985.14;439.7;12.951659;1;1000;0;3475927;7;960;0;35516;1.799;1.738;1.788;35.997;33.848;22.324;
2023-05-18;19:19:06;4;0.526;997.3;985.15;436.262;12.949892;1;1000;0;3475987;8;960;0;35514;1.855;1.792;1.844;35.996;33.849;22.317;
2023-05-18;19:20:06;4;0.526;997.24;985.15;428.487;12.949107;1;1000;0;3476047;7;960;0;35509;1.902;1.837;1.89;36.003;33.845;22.317;
2023-05-18;19:21:06;4;0.526;997.28;985.15;443.712;12.94891;1;1000;0;3476107;7;960;0;35501;1.845;1.783;1.834;36;33.84;22.317;
2023-05-18;19:22:06;4;0.526;997.29;985.14;433.575;12.951168;1;1000;0;3476167;8;960;0;35493;1.774;1.714;1.763;35.996;33.831;22.306;
2023-05-18;19:23:06;4;0.526;997.28;985.13;445.137;12.95961;1;1000;0;3476227;7;960;0;35463;1.822;1.76;1.811;36;33.838;22.253;
2023-05-18;19:24:06;4;0.526;997.29;985.15;423.625;12.946162;1;1000;0;3476287;7;960;0;35471;1.931;1.866;1.919;36;33.833;22.189;
2023-05-18;19:25:06;4;0.526;997.29;985.14;448.312;12.95588;1;1000;0;3476347;9;960;0;35481;1.892;1.828;1.881;35.995;33.831;22.175;
2023-05-18;19:26:06;4;0.526;997.27;985.14;427.775;12.947733;1;1000;0;3476407;8;960;0;35483;2.055;1.986;2.042;36;33.83;22.161;
2023-05-18;19:27:06;4;0.526;997.28;985.16;434.25;12.949794;1;1000;0;3476467;8;960;0;35485;1.922;1.857;1.91;35.999;33.829;22.154;
2023-05-18;19:28:06;4;0.526;997.23;985.12;428.612;12.951364;1;1000;0;3476527;8;960;0;35488;1.772;1.712;1.761;35.997;33.833;22.104;
2023-05-18;19:29:06;4;0.526;997.26;985.13;442.987;12.956175;1;1000;0;3476587;9;960;0;35471;2.093;2.023;2.08;36.004;33.829;22.076;
2023-05-18;19:30:06;4;0.526;997.22;985.13;429.125;12.945966;1;1000;0;3476647;8;960;0;35499;1.824;1.762;1.813;35.996;33.831;22.034;
2023-05-18;19:31:06;4;0.526;997.26;985.08;429.912;12.953622;1;1000;0;3476707;8;960;0;35470;1.832;1.77;1.821;35.996;33.829;22.027;
2023-05-18;19:32:06;4;0.526;997.23;985.08;442.137;12.952739;1;1000;0;3476767;8;960;0;35463;1.96;1.894;1.948;36.002;33.827;21.963;
2023-05-18;19:33:06;4;0.526;997.25;985.09;440.125;12.949499;1;1000;0;3476827;8;960;1;35469;1.855;1.792;1.844;35.996;33.827;21.963;
2023-05-18;19:34:06;4;0.526;997.26;985.06;439.875;12.950776;1;1000;0;3476887;8;960;0;35460;1.981;1.914;1.969;35.998;33.822;21.963;
2023-05-18;19:35:06;4;0.526;997.24;985.05;443.212;12.959414;1;1000;0;3476947;8;960;0;35471;1.944;1.878;1.932;36.002;33.826;21.892;
2023-05-18;19:36:06;4;0.526;997.19;985.08;439.287;12.958138;1;1000;0;3477007;8;960;0;35470;1.806;1.745;1.795;35.996;33.826;21.892;
2023-05-18;19:37:06;4;0.526;997.2;985.08;432.887;12.951659;1;1000;0;3477067;9;960;0;35461;1.976;1.909;1.964;35.999;33.824;21.892;
2023-05-18;19:38:06;4;0.526;997.17;985.08;436.987;12.951168;1;1000;0;3477127;7;959;0;35449;1.947;1.88;1.934;35.997;33.823;21.888;
2023-05-18;19:39:06;4;0.526;997.19;985.09;416.862;12.945671;1;1000;0;3477187;8;960;0;35484;1.849;1.786;1.838;35.999;33.824;21.871;
2023-05-18;19:40:06;4;0.526;997.2;985.09;435.025;12.948125;1;1000;0;3477247;7;960;0;35457;1.749;1.69;1.738;36;33.822;21.821;
2023-05-18;19:41:06;4;0.526;997.22;985.08;432.675;12.94999;1;1000;0;3477307;7;960;0;35478;1.969;1.902;1.956;36.004;33.818;21.821;
2023-05-18;19:42:06;4;0.526;997.24;985.11;447.562;12.959414;1;1000;0;3477367;8;960;0;35463;1.927;1.862;1.915;35.995;33.829;21.847;
2023-05-18;19:43:06;4;0.526;997.29;985.14;433.237;12.950383;1;1000;0;3477427;8;960;0;35446;1.977;1.91;1.965;36.001;33.811;21.824;
2023-05-18;19:44:06;4;0.526;997.32;985.13;435;12.948812;1;1000;0;3477487;8;960;0;35444;1.924;1.859;1.912;35.996;33.811;21.821;
2023-05-18;19:45:06;4;0.526;997.31;985.13;438.9;12.952837;1;1000;0;3477547;8;960;0;35437;1.986;1.919;1.974;35.999;33.816;21.821;
2023-05-18;19:46:06;4;0.526;997.25;985.15;437.687;12.948223;1;1000;0;3477607;8;960;0;35473;1.836;1.774;1.825;35.998;33.815;21.814;
2023-05-18;19:47:06;4;0.526;997.29;985.17;431.525;12.953622;1;1000;0;3477667;7;960;0;35460;1.825;1.763;1.814;35.998;33.813;21.814;
2023-05-18;19:48:06;4;0.526;997.32;985.18;433.725;12.953524;1;1000;0;3477727;8;960;0;35450;1.938;1.873;1.926;36.001;33.824;21.8;
2023-05-18;19:49:06;4;0.526;997.25;985.18;442.9;12.949794;1;1000;0;3477787;8;960;0;35444;1.9;1.836;1.888;35.998;33.821;21.818;
2023-05-18;19:50:06;4;0.526;997.28;985.17;434.775;12.94842;1;1000;0;3477847;9;960;0;35467;1.789;1.729;1.778;35.997;33.82;21.811;
2023-05-18;19:51:06;4;0.526;997.26;985.19;438.162;12.951757;1;1000;0;3477907;7;960;0;35457;1.825;1.764;1.814;36;33.824;21.751;
2023-05-18;19:52:06;4;0.526;997.36;985.22;439.625;12.950579;1;1000;0;3477967;7;960;0;35456;1.936;1.871;1.924;35.997;33.823;21.765;
2023-05-18;19:53:06;4;0.526;997.29;985.25;437.737;12.95372;1;1000;0;3478027;9;960;0;35460;1.693;1.636;1.682;36.001;33.824;21.814;
2023-05-18;19:54:06;4;0.526;997.34;985.26;440.187;12.949696;1;1000;0;3478087;7;960;0;35436;2.124;2.053;2.111;36;33.821;21.821;
2023-05-18;19:55:06;4;0.526;997.31;985.24;434.725;12.949499;1;1000;0;3478147;8;959;0;35425;2.018;1.95;2.006;35.997;33.81;21.821;
2023-05-18;19:56:06;4;0.526;997.39;985.3;438.25;12.949303;1;1000;0;3478207;7;960;0;35429;1.846;1.784;1.835;35.994;33.819;21.828;
2023-05-18;19:57:06;4;0.526;997.35;985.28;435.237;12.952641;1;1000;0;3478267;6;959;0;35449;1.896;1.832;1.884;36.002;33.811;21.845;
2023-05-18;19:58:06;4;0.526;997.36;985.28;434.3;12.954506;1;1000;0;3478327;8;960;0;35444;1.99;1.923;1.977;36.001;33.817;21.881;
2023-05-18;19:59:06;4;0.526;997.36;985.29;441.262;12.950187;1;1000;0;3478387;8;960;0;35441;1.813;1.752;1.802;36.001;33.815;21.892;
2023-05-18;20:00:06;4;0.526;997.41;985.37;438.225;12.951757;1;1000;0;3478447;8;960;0;35458;1.792;1.732;1.781;36;33.814;21.891;
2023-05-18;20:01:06;4;0.526;997.41;985.34;436.675;12.947634;1;1000;0;3478507;8;960;0;35440;1.69;1.633;1.68;36.002;33.823;21.892;
2023-05-18;20:02:06;4;0.526;997.38;985.3;433.775;12.950776;1;1000;0;3478567;7;960;0;35437;2.015;1.947;2.003;35.999;33.819;21.86;
2023-05-18;20:03:06;4;0.526;997.39;985.35;435.862;12.950285;1;1000;0;3478627;8;960;0;35452;1.917;1.853;1.905;35.998;33.814;21.821;
2023-05-18;20:04:06;4;0.526;997.37;985.38;431.637;12.950677;1;1000;0;3478687;8;960;0;35456;1.737;1.679;1.726;36.002;33.822;21.821;
2023-05-18;20:05:06;4;0.526;997.36;985.36;436.75;12.949598;1;1000;0;3478747;8;960;0;35457;1.921;1.856;1.909;36.001;33.817;21.818;
2023-05-18;20:06:06;4;0.526;997.44;985.43;438.612;12.949499;1;1000;0;3478807;7;960;-1;31892;1.862;1.8;1.85;35.999;33.825;21.814;
2023-05-18;20:07:06;4;0.526;997.42;985.4;440.137;12.955684;1;1000;0;3478867;7;960;0;35455;1.814;1.753;1.803;36.002;33.823;21.779;
2023-05-18;20:08:06;4;0.526;997.41;985.41;436.4;12.948714;1;1000;0;3478927;7;959;0;35431;1.703;1.646;1.693;36;33.822;21.751;
2023-05-18;20:09:06;4;0.526;997.44;985.39;440.775;12.952444;1;1000;0;3478987;7;959;0;35427;1.678;1.622;1.668;35.997;33.826;21.695;
2023-05-18;20:10:06;4;0.526;997.43;985.42;438.675;12.950579;1;1000;0;3479047;8;959;0;35449;2.047;1.979;2.034;35.997;33.818;21.68;
2023-05-18;20:11:06;4;0.526;997.5;985.44;439.775;12.950677;1;1000;0;3479107;8;960;0;35434;1.771;1.712;1.76;35.998;33.819;21.652;
2023-05-18;20:12:06;4;0.526;997.49;985.46;422.6;12.947831;1;1000;0;3479167;8;959;0;35439;1.968;1.902;1.956;36.001;33.821;21.609;
2023-05-18;20:13:06;4;0.526;997.46;985.46;436.562;12.95215;1;1000;0;3479227;7;959;0;35453;1.934;1.869;1.922;35.996;33.814;21.609;
2023-05-18;20:14:06;4;0.526;997.46;985.47;439.687;12.952542;1;1000;0;3479287;8;960;0;35448;1.882;1.819;1.871;35.999;33.82;21.609;
2023-05-18;20:15:06;4;0.526;997.47;985.48;438.862;12.946457;1;1000;0;3479347;8;959;0;35464;1.909;1.845;1.897;35.999;33.816;21.57;
2023-05-18;20:16:06;4;0.526;997.48;985.5;439.6;12.950285;1;1000;0;3479407;8;960;0;35468;1.845;1.783;1.834;36;33.811;21.538;
2023-05-18;20:17:06;4;0.526;997.49;985.5;437.012;12.949696;1;1000;0;3479467;7;959;0;35465;1.865;1.803;1.854;36.002;33.816;21.538;
2023-05-18;20:18:06;4;0.526;997.53;985.52;435.175;12.948518;1;1000;0;3479527;8;960;1;35460;2.103;2.033;2.09;35.997;33.815;21.538;
2023-05-18;20:19:06;4;0.526;997.48;985.51;436.787;12.94734;1;1000;0;3479587;8;960;0;35456;1.828;1.767;1.817;36.001;33.813;21.524;
2023-05-18;20:20:06;4;0.526;997.55;985.52;437.887;12.952542;1;1000;0;3479647;7;960;0;35455;1.894;1.831;1.882;35.996;33.81;21.527;
2023-05-18;20:21:06;4;0.526;997.46;985.51;435.125;12.947536;1;1000;0;3479707;8;960;0;35470;2.009;1.942;1.997;35.994;33.803;21.538;
2023-05-18;20:22:06;4;0.526;997.52;985.53;434.425;12.953033;1;1000;0;3479767;7;960;0;35462;2.073;2.004;2.061;36.001;33.811;21.538;
2023-05-18;20:23:06;4;0.526;997.5;985.52;436.312;12.950285;1;1000;0;3479827;7;959;0;35443;1.9;1.837;1.888;36.002;33.811;21.538;
2023-05-18;20:24:06;4;0.526;997.49;985.53;432.037;12.94999;1;1000;0;3479887;8;960;0;35435;1.97;1.905;1.958;36.003;33.814;21.531;
2023-05-18;20:25:06;4;0.526;997.55;985.54;446.812;12.946555;1;1000;0;3479947;8;960;0;35429;1.894;1.831;1.883;35.999;33.809;21.51;
2023-05-18;20:26:06;4;0.526;997.56;985.53;430.85;12.95107;1;1000;0;3480007;7;959;0;35439;2.143;2.071;2.13;35.998;33.8;21.537;
2023-05-18;20:27:06;4;0.526;997.61;985.54;433.262;12.950972;1;1000;0;3480067;7;959;0;35432;1.94;1.876;1.928;36;33.812;21.538;
2023-05-18;20:28:06;4;0.526;997.57;985.57;436.4;12.95215;1;1000;0;3480127;8;960;0;35435;1.803;1.743;1.792;36.001;33.814;21.538;
2023-05-18;20:29:06;4;0.526;997.62;985.57;435.262;12.948812;1;1000;0;3480187;8;959;0;35440;1.774;1.715;1.763;36.003;33.807;21.538;
2023-05-18;20:30:06;4;0.526;997.56;985.56;442.75;12.951266;1;1000;0;3480247;8;960;0;35444;2.017;1.95;2.004;35.999;33.804;21.538;
2023-05-18;20:31:06;4;0.526;997.63;985.56;436.4;12.946653;1;1000;0;3480307;7;959;0;35421;1.894;1.831;1.882;35.997;33.804;21.538;
2023-05-18;20:32:06;4;0.526;997.55;985.57;432.137;12.948223;1;1000;0;3480367;8;960;0;35425;1.888;1.825;1.876;35.999;33.803;21.548;
2023-05-18;20:33:06;4;0.526;997.56;985.59;434.975;12.945867;1;1000;0;3480427;8;960;1;35416;1.889;1.826;1.878;35.999;33.805;21.609;
2023-05-18;20:34:06;4;0.526;997.62;985.61;434.412;12.94842;1;1000;0;3480487;8;960;0;35442;1.952;1.887;1.94;35.998;33.805;21.609;
2023-05-18;20:35:06;4;0.526;997.62;985.6;443.537;12.944297;1;1000;0;3480547;8;960;0;35404;1.837;1.776;1.826;35.998;33.803;21.647;
2023-05-18;20:36:06;4;0.526;997.65;985.6;434.575;12.948518;1;1000;0;3480607;7;959;0;35426;1.859;1.797;1.848;36.001;33.802;21.633;
2023-05-18;20:37:06;4;0.526;997.7;985.63;439.975;12.947144;1;1000;0;3480667;7;960;0;35443;1.785;1.726;1.774;35.997;33.8;21.633;
2023-05-18;20:38:06;4;0.526;997.67;985.63;443.037;12.947438;1;1000;0;3480727;8;960;0;35444;1.865;1.803;1.854;35.999;33.812;21.655;
2023-05-18;20:39:06;4;0.526;997.64;985.64;444.05;12.944984;1;1000;0;3480787;7;959;0;35440;1.872;1.81;1.861;35.997;33.805;21.679;
2023-05-18;20:40:06;4;0.526;997.7;985.64;444.875;12.945377;1;1000;0;3480847;8;960;0;35433;1.689;1.633;1.679;36.001;33.802;21.679;
2023-05-18;20:41:06;4;0.526;997.68;985.66;418.437;12.948518;1;1000;0;3480907;7;960;0;35417;1.929;1.865;1.917;35.999;33.808;21.679;
2023-05-18;20:42:06;4;0.526;997.73;985.65;446.675;12.951855;1;1000;0;3480967;8;960;0;35428;1.891;1.828;1.879;36.004;33.8;21.679;
2023-05-18;20:43:06;4;0.526;997.74;985.67;442.675;12.944886;1;1000;0;3481027;7;959;0;35450;1.859;1.798;1.848;35.997;33.803;21.672;
2023-05-18;20:44:06;4;0.526;997.72;985.69;439.337;12.94518;1;1000;0;3481087;7;959;0;35439;1.711;1.654;1.701;35.999;33.807;21.679;
2023-05-18;20:45:06;4;0.526;997.65;985.65;440.1;12.945573;1;1000;0;3481147;7;959;0;35431;1.808;1.748;1.797;36;33.802;21.714;
2023-05-18;20:46:06;4;0.526;997.63;985.65;425.275;12.943217;1;1000;0;3481207;7;960;0;35453;2.046;1.978;2.034;36;33.806;21.732;
2023-05-18;20:47:06;4;0.526;997.68;985.63;419.825;12.948223;1;1000;0;3481267;9;960;0;35428;1.828;1.767;1.817;36.002;33.804;21.75;
2023-05-18;20:48:06;4;0.526;997.69;985.63;436.312;12.950187;1;1000;0;3481327;7;960;0;35450;1.847;1.786;1.836;36.002;33.806;21.764;
2023-05-18;20:49:06;4;0.526;997.56;985.64;433.137;12.951168;1;1000;0;3481387;7;960;0;35437;1.955;1.89;1.943;36.003;33.812;21.775;
2023-05-18;20:50:06;4;0.526;997.7;985.68;443.425;12.954015;1;1000;0;3481447;7;960;0;35451;1.755;1.697;1.744;35.993;33.813;21.754;
2023-05-18;20:51:06;4;0.526;997.71;985.69;438.712;12.948616;1;1000;0;3481507;8;960;0;35437;2.032;1.965;2.02;35.999;33.802;21.82;
2023-05-18;20:52:06;4;0.526;997.65;985.71;435.65;12.95107;1;1000;0;3481567;8;960;0;35429;1.708;1.652;1.697;35.999;33.81;21.877;
2023-05-18;20:53:06;4;0.526;997.66;985.7;434.162;12.950874;1;1000;0;3481627;7;960;0;35408;1.878;1.815;1.866;36.001;33.817;21.895;
2023-05-18;20:54:06;4;0.526;997.72;985.7;434.275;12.952739;1;1000;0;3481687;8;960;0;35429;2.009;1.943;1.997;36;33.819;21.956;
2023-05-18;20:55:06;4;0.526;997.71;985.72;432.55;12.950089;1;1000;0;3481747;7;959;0;35428;2.038;1.971;2.026;35.998;33.82;21.963;
2023-05-18;20:56:06;4;0.526;997.74;985.74;435.95;12.953328;1;1000;0;3481807;7;959;0;35427;1.896;1.833;1.885;35.998;33.812;22.033;
