HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;
CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;
Date;Time;p_NDIR;p_in;Signal_raw;Signal_ref;T_sensor;Signal_proc;Conc_estimate;Concentration;T_control;T_gas;%rH_gas;
-;-;mbar;mbar;digits;digits;LSB;digits;digits;µmol/L;°C;°C;%;
2023-09-08;20:49:46;1014.9;997.94;10887;872;0;7010;34600;34.077;33.959;27.099;52.242;
2023-09-08;20:49:47;1014.56;997.94;10887;872;0;7010;34600;34.077;33.96;27.099;52.242;
2023-09-08;20:49:48;1014.56;997.95;10887;872;0;7010;34600;34.077;33.98;27.109;52.275;
2023-09-08;20:49:49;1015.24;997.95;10887;872;0;7010;34600;34.077;33.96;27.099;52.242;
2023-09-08;20:49:50;1015.17;998.14;10887;872;0;7010;34880;34.359;33.97;27.109;52.212;
2023-09-08;20:49:51;1015.41;998.13;10887;872;0;7010;34840;34.32;33.977;27.109;52.18;
2023-09-08;20:49:52;1015.45;998.02;10887;872;0;7010;34430;33.912;33.989;27.109;52.18;
2023-09-08;20:49:53;1014.82;998.05;10887;872;0;7010;34620;34.1;33.99;27.109;52.18;
2023-09-08;20:49:54;1014.86;998.11;10887;872;0;7010;35059;34.535;33.978;27.119;52.181;
2023-09-08;20:49:55;1014.98;997.96;10887;872;0;7010;34719;34.195;33.976;27.119;52.181;
2023-09-08;20:49:56;1014.76;997.95;10887;872;0;7010;35110;34.579;34.005;27.119;52.181;
2023-09-08;20:49:57;1014.69;998.06;10887;872;0;7010;34750;34.229;33.978;27.13;52.183;
2023-09-08;20:49:58;1015.43;998.11;10887;872;0;7010;34360;33.846;33.989;27.13;52.119;
2023-09-08;20:49:59;1015.46;998.1;10887;872;0;7010;34780;34.259;34.005;27.13;52.119;
2023-09-09;20:45:00;1014.92;994.69;10887;872;0;7010;34720;34.084;30.355;27.159;22.099;
2023-09-09;20:45:01;1014.83;997.88;10887;872;0;7010;34000;33.484;32.794;26.099;54.257;
2023-09-09;20:45:02;1015.28;997.79;10887;872;0;7010;33670;33.156;32.821;26.099;54.257;
2023-09-09;20:45:03;1014.6;997.79;10887;872;0;7010;33700;33.185;32.802;26.099;54.194;
2023-09-09;20:45:04;1015.04;997.77;10887;872;0;7010;33760;33.244;32.806;26.099;54.194;
2023-09-09;20:45:05;1015.23;997.7;10887;872;0;7010;33829;33.309;32.836;26.109;54.195;
2023-09-09;20:45:06;1014.94;997.76;10887;872;0;7010;33850;33.332;32.802;26.109;54.164;
2023-09-09;20:45:07;1015.15;997.7;10887;872;0;7010;33460;32.946;32.83;26.099;54.194;
2023-09-09;20:45:08;1014.95;997.72;10887;872;0;7010;34000;33.478;32.82;26.099;54.194;
2023-09-09;20:45:09;1014.99;997.65;10887;872;0;7010;33930;33.407;32.818;26.109;54.164;
2023-09-09;20:45:10;1014.86;997.62;10887;872;0;7010;33750;33.229;32.85;26.119;54.197;
2023-09-09;20:45:11;1014.99;997.66;10887;872;0;7010;33960;33.437;32.85;26.109;54.132;
2023-09-09;20:45:12;1014.47;997.69;10887;872;0;7010;33930;33.408;32.845;26.13;54.167;
2023-09-09;20:45:13;1015.13;997.77;10887;872;0;7010;33739;33.223;32.856;26.13;54.135;
2023-09-09;20:45:14;1014.93;997.91;10887;872;0;7010;33910;33.396;32.88;26.13;54.135;
2023-09-09;20:45:15;1015.56;997.9;10887;872;0;7010;33989;33.474;32.892;26.119;54.102;
2023-09-09;20:45:16;1015.04;997.92;10887;872;0;7010;33820;33.308;32.867;26.139;54.105;
2023-09-09;20:45:17;1015.17;997.96;10887;872;0;7010;33649;33.141;32.868;26.149;54.075;
2023-09-09;20:45:18;1015.01;997.92;10887;872;0;7010;33880;33.367;32.887;26.139;54.074;
2023-09-09;20:45:19;1015.16;997.98;10887;872;0;7010;33780;33.27;32.879;26.139;54.074;
2023-09-09;20:45:20;1014.91;997.87;10887;872;0;7010;34110;33.592;32.887;26.139;54.074;
2023-09-09;20:45:21;1015.08;997.87;10887;872;0;7010;33809;33.295;32.886;26.139;54.074;
2023-09-09;20:45:22;1014.99;997.91;10887;872;0;7010;33910;33.396;32.901;26.149;54.043;
2023-09-09;20:45:23;1015.04;997.83;10887;872;0;7010;33969;33.452;32.879;26.149;54.075;
2023-09-09;20:45:24;1015.39;997.8;10887;872;0;7010;33829;33.313;32.884;26.16;54.045;
2023-09-09;20:45:25;1014.98;997.77;10887;872;0;7010;33809;33.292;32.894;26.169;54.046;
2023-09-09;20:45:26;1015.24;997.73;10887;872;0;7010;33950;33.429;32.908;26.169;54.046;
2023-09-09;20:45:27;1014.76;997.8;10887;872;0;7010;33920;33.402;32.898;26.169;54.015;
2023-09-09;20:45:28;1015.16;997.68;10887;872;0;7010;33719;33.2;32.903;26.169;54.015;
2023-09-09;20:45:29;1014.51;997.76;10887;872;0;7010;33989;33.469;32.927;26.179;54.016;
2023-09-09;20:45:30;1015.2;997.83;10887;872;0;7010;33950;33.433;32.933;26.179;54.016;
2023-09-09;20:45:31;1015.15;997.83;10887;872;0;7010;33920;33.403;32.925;26.189;53.986;
2023-09-09;20:45:32;1015.39;997.88;10887;872;0;7010;34020;33.503;32.914;26.189;53.986;
2023-09-09;20:45:33;1015.32;997.92;10887;872;0;7010;33910;33.396;32.928;26.189;53.986;
2023-09-09;20:45:34;1015.38;997.85;10887;872;0;7010;34250;33.729;32.928;26.189;53.954;
2023-09-09;20:45:35;1015.31;997.9;10887;872;0;7010;33809;33.296;32.929;26.209;53.957;
2023-09-09;20:45:36;1014.82;997.94;10887;872;0;7010;34190;33.673;32.913;26.2;53.987;
2023-09-09;20:45:37;1015.5;997.98;10887;872;0;7010;34219;33.703;32.939;26.2;53.987;
2023-09-09;20:45:38;1015.02;998.02;10887;872;0;7010;33850;33.341;32.941;26.209;53.957;
2023-09-09;20:45:39;1015.52;997.92;10887;872;0;7010;34230;33.712;32.942;26.209;53.957;
2023-09-09;20:45:40;1014.97;997.92;10887;872;0;7010;33950;33.436;32.962;26.209;53.894;
2023-09-09;20:45:41;1015.57;997.96;10887;872;0;7010;33930;33.417;32.955;26.219;53.895;
2023-09-09;20:45:42;1015.09;997.98;10887;872;0;7010;33980;33.467;32.95;26.219;53.895;
2023-09-09;20:45:43;1015.01;997.92;10887;872;0;7010;33809;33.297;32.965;26.219;53.895;
2023-09-09;20:45:44;1015.2;997.99;10887;872;0;7010;33940;33.428;32.963;26.23;53.897;
2023-09-09;20:45:45;1014.91;997.91;10887;872;0;7010;33780;33.268;32.958;26.239;53.898;
2023-09-09;20:45:46;1015.26;997.95;10887;872;0;7010;33590;33.082;32.963;26.239;53.898;
2023-09-09;20:45:47;1014.94;997.99;10887;872;0;7010;33630;33.123;32.967;26.239;53.835;
2023-09-09;20:45:48;1015.67;997.95;10887;872;0;7010;33800;33.289;32.953;26.239;53.835;
2023-09-09;20:45:49;1014.97;997.99;10887;872;0;7010;34180;33.665;32.967;26.239;53.835;
2023-09-09;20:45:50;1015.7;998.06;10887;872;0;7010;33840;33.332;32.995;26.239;53.898;
2023-09-09;20:45:51;1015.09;998.07;10887;872;0;7010;34160;33.648;32.982;26.259;53.901;
2023-09-09;20:45:52;1015.87;998.2;10887;872;0;7010;33840;33.337;33.008;26.249;53.836;
2023-09-09;20:45:53;1015.28;998.2;10887;872;0;7010;33989;33.484;32.981;26.259;53.838;
2023-09-09;20:45:54;1015.65;998.09;10887;872;0;7010;34100;33.589;33.014;26.249;53.836;
2023-09-09;20:45:55;1015.71;998.02;10887;872;0;7010;33760;33.252;32.992;26.249;53.836;
2023-09-09;20:45:56;1015.48;998.05;10887;872;0;7010;33680;33.174;33.014;26.259;53.838;
2023-09-09;20:45:57;1015.63;998;10887;872;0;7010;33850;33.34;33.018;26.27;53.808;
2023-09-09;20:45:58;1015.27;997.98;10887;872;0;7010;33680;33.172;33.028;26.279;53.809;
2023-09-09;20:45:59;1015.52;997.94;10887;872;0;7010;33860;33.348;33.005;26.279;53.809;
2023-09-09;20:46:00;1015.01;997.84;10887;872;0;7010;33809;33.294;33.03;26.27;53.776;
2023-09-09;20:46:01;1015.48;997.9;10887;872;0;7010;33980;33.465;33.025;26.27;53.776;
2023-09-09;20:46:02;1015.13;997.9;10887;872;0;7010;33670;33.159;33.041;26.279;53.778;
2023-09-09;20:46:03;1015.59;997.9;10887;872;0;7010;33730;33.219;33.032;26.27;53.776;
2023-09-09;20:46:04;1015.17;997.92;10887;872;0;7010;33910;33.396;33.035;26.279;53.714;
2023-09-09;20:46:05;1015.65;997.96;10887;872;0;7010;33860;33.349;33.037;26.289;53.716;
2023-09-09;20:46:06;1015.46;997.95;10887;872;0;7010;34239;33.721;33.061;26.289;53.716;
2023-09-09;20:46:07;1014.95;998.03;10887;872;0;7010;34090;33.577;33.036;26.279;53.746;
2023-09-09;20:46:08;1015.64;998;10887;872;0;7010;34460;33.941;33.041;26.31;53.719;
2023-09-09;20:46:09;1014.98;997.99;10887;872;0;7010;33760;33.251;33.047;26.3;53.717;
2023-09-09;20:46:10;1015.53;998;10887;872;0;7010;33730;33.222;33.054;26.31;53.655;
2023-09-09;20:46:11;1015.05;998;10887;872;0;7010;33730;33.222;33.056;26.319;53.688;
2023-09-09;20:46:12;1015.65;998.03;10887;872;0;7010;34160;33.646;33.047;26.319;53.688;
2023-09-09;20:46:13;1015.28;998.1;10887;872;0;7010;33600;33.097;33.076;26.3;53.686;
2023-09-09;20:46:14;1015.26;998.09;10887;872;0;7010;33950;33.442;33.065;26.319;53.688;
2023-09-09;20:46:15;1015.56;998.13;10887;872;0;7010;33870;33.364;33.063;26.329;53.658;
2023-09-09;20:46:16;1015.1;998.14;10887;872;0;7010;34050;33.542;33.078;26.329;53.658;
2023-09-09;20:46:17;1015.68;998.05;10887;872;0;7010;33940;33.43;33.066;26.329;53.627;
2023-09-09;20:46:18;1015.17;998.03;10887;872;0;7010;33940;33.43;33.088;26.329;53.627;
2023-09-09;20:46:19;1015.32;998.09;10887;872;0;7010;33910;33.402;33.083;26.319;53.657;
2023-09-09;20:46:20;1015.61;998.1;10887;872;0;7010;34200;33.688;33.092;26.34;53.66;
2023-09-09;20:46:21;1015.32;998.14;10887;872;0;7010;33880;33.374;33.088;26.349;53.629;
2023-09-09;20:46:22;1015.93;998.24;10887;872;0;7010;33960;33.456;33.104;26.349;53.598;
2023-09-09;20:46:23;1015.37;998.21;10887;872;0;7010;34149;33.642;33.102;26.349;53.598;
2023-09-09;20:46:24;1015.96;998.24;10887;872;0;7010;34059;33.554;33.102;26.349;53.598;
2023-09-09;20:46:25;1015.45;998.28;10887;872;0;7010;33840;33.34;33.112;26.359;53.599;
2023-09-09;20:46:26;1015.43;998.17;10887;872;0;7010;33739;33.236;33.114;26.349;53.598;
2023-09-09;20:46:27;1015.48;998.16;10887;872;0;7010;33840;33.336;33.081;26.359;53.567;
2023-09-09;20:46:28;1015.28;998.25;10887;872;0;7010;33800;33.299;33.116;26.359;53.599;
2023-09-09;20:46:29;1015.9;998.35;10887;872;0;7010;33969;33.469;33.138;26.349;53.598;
2023-09-09;20:46:30;1015.42;998.28;10887;872;0;7010;33940;33.438;33.143;26.349;53.598;
2023-09-09;20:46:31;1016.08;998.33;10887;872;0;7010;33829;33.33;33.122;26.369;53.569;
2023-09-09;20:46:32;1015.34;998.24;10887;872;0;7010;34180;33.673;33.152;26.369;53.569;
2023-09-09;20:46:33;1015.48;998.11;10887;872;0;7010;33989;33.481;33.14;26.38;53.539;
2023-09-09;20:46:34;1015.26;998.1;10887;872;0;7010;34020;33.511;33.138;26.38;53.57;
2023-09-09;20:46:35;1015.09;998.1;10887;872;0;7010;33930;33.422;33.147;26.38;53.57;
2023-09-09;20:46:36;1015.65;998.13;10887;872;0;7010;33950;33.443;33.133;26.389;53.54;
2023-09-09;20:46:37;1015.23;998.2;10887;872;0;7010;34079;33.572;33.156;26.38;53.475;
2023-09-09;20:46:38;1015.57;998.22;10887;872;0;7010;33870;33.367;33.16;26.389;53.508;
2023-09-09;20:46:39;1015.57;998.24;10887;872;0;7010;33500;33.003;33.156;26.399;53.478;
2023-09-09;20:46:40;1015.39;998.29;10887;872;0;7010;34260;33.754;33.135;26.399;53.478;
2023-09-09;20:46:41;1016.01;998.33;10887;872;0;7010;33820;33.322;33.149;26.399;53.478;
2023-09-09;20:46:42;1015.38;998.24;10887;872;0;7010;33820;33.319;33.17;26.399;53.478;
2023-09-09;20:46:43;1015.82;998.13;10887;872;0;7010;33880;33.374;33.168;26.41;53.48;
2023-09-09;20:46:44;1015.28;998.1;10887;872;0;7010;33760;33.255;33.17;26.419;53.481;
2023-09-09;20:46:45;1014.8;998.02;10887;872;0;7010;33980;33.469;33.179;26.41;53.448;
2023-09-09;20:46:46;1015.32;997.9;10887;872;0;7010;34010;33.494;33.183;26.41;53.448;
2023-09-09;20:46:47;1014.83;997.94;10887;872;0;7010;33899;33.386;33.193;26.41;53.448;
2023-09-09;20:46:48;1015.45;997.94;10887;872;0;7010;33590;33.082;33.19;26.41;53.448;
2023-09-09;20:46:49;1014.91;997.92;10887;872;0;7010;33840;33.328;33.185;26.429;53.356;
2023-09-09;20:46:50;1014.72;997.92;10887;872;0;7010;33899;33.386;33.197;26.429;53.387;
2023-09-09;20:46:51;1015.16;997.91;10887;872;0;7010;34050;33.534;33.202;26.429;53.387;
2023-09-09;20:46:52;1014.84;997.99;10887;872;0;7010;33880;33.369;33.193;26.439;53.357;
2023-09-09;20:46:53;1015.59;998.06;10887;872;0;7010;34050;33.539;33.211;26.439;53.357;
2023-09-09;20:46:54;1015.17;998.05;10887;872;0;7010;33880;33.371;33.203;26.439;53.389;
2023-09-09;20:46:55;1015.8;998.09;10887;872;0;7010;33960;33.451;33.205;26.439;53.326;
2023-09-09;20:46:56;1015.72;998.16;10887;872;0;7010;34079;33.571;33.217;26.45;53.359;
2023-09-09;20:46:57;1015.23;998.11;10887;872;0;7010;33980;33.472;33.22;26.459;53.328;
2023-09-09;20:46:58;1015.78;998.07;10887;872;0;7010;33840;33.333;33.219;26.459;53.328;
2023-09-09;20:46:59;1015.42;998.1;10887;872;0;7010;34000;33.491;33.243;26.459;53.328;
2023-09-09;20:47:00;1015.71;998.05;10887;872;0;7010;33770;33.263;33.23;26.459;53.297;
2023-09-09;20:47:01;1015.65;998.06;10887;872;0;7010;33719;33.213;33.235;26.459;53.328;
2023-09-09;20:47:02;1015.19;998.11;10887;872;0;7010;33739;33.234;33.248;26.459;53.297;
2023-09-09;20:47:03;1015.93;998.16;10887;872;0;7010;33809;33.305;33.252;26.48;53.299;
2023-09-09;20:47:04;1015.72;998.2;10887;872;0;7010;33860;33.357;33.237;26.469;53.266;
2023-09-09;20:47:05;1016.05;998.33;10887;872;0;7010;34399;33.892;33.248;26.469;53.266;
2023-09-09;20:47:06;1016.05;998.35;10887;872;0;7010;34100;33.598;33.234;26.489;53.301;
2023-09-09;20:47:07;1016.02;998.33;10887;872;0;7010;33840;33.341;33.248;26.48;53.299;
2023-09-09;20:47:08;1016.24;998.38;10887;872;0;7010;34230;33.727;33.24;26.499;53.271;
2023-09-09;20:47:09;1015.74;998.38;10887;872;0;7010;33930;33.432;33.261;26.48;53.299;
2023-09-09;20:47:10;1016.33;998.35;10887;872;0;7010;34030;33.529;33.258;26.48;53.299;
2023-09-09;20:47:11;1016.01;998.39;10887;872;0;7010;33930;33.432;33.271;26.48;53.268;
2023-09-09;20:47:12;1016.12;998.31;10887;872;0;7010;34370;33.863;33.262;26.499;53.239;
2023-09-09;20:47:13;1016.04;998.28;10887;872;0;7010;34059;33.555;33.274;26.499;53.239;
2023-09-09;20:47:14;1015.72;998.31;10887;872;0;7010;33940;33.439;33.297;26.499;53.239;
2023-09-09;20:47:15;1016.2;998.36;10887;872;0;7010;33969;33.469;33.272;26.499;53.239;
2023-09-09;20:47:16;1015.93;998.25;10887;872;0;7010;33820;33.319;33.297;26.499;53.239;
2023-09-09;20:47:17;1015.93;998.22;10887;872;0;7010;33829;33.327;33.27;26.52;53.242;
2023-09-09;20:47:18;1015.98;998.25;10887;872;0;7010;33829;33.328;33.31;26.52;53.21;
2023-09-09;20:47:19;1015.76;998.31;10887;872;0;7010;34140;33.636;33.285;26.52;53.21;
2023-09-09;20:47:20;1016.31;998.36;10887;872;0;7010;33610;33.116;33.302;26.529;53.211;
2023-09-09;20:47:21;1016.23;998.42;10887;872;0;7010;34300;33.797;33.306;26.52;53.178;
2023-09-09;20:47:22;1016.08;998.39;10887;872;0;7010;33890;33.392;33.307;26.52;53.178;
2023-09-09;20:47:23;1016.31;998.38;10887;872;0;7010;33840;33.343;33.305;26.529;53.18;
2023-09-09;20:47:24;1015.65;998.42;10887;872;0;7010;33760;33.265;33.305;26.529;53.18;
2023-09-09;20:47:25;1016.12;998.35;10887;872;0;7010;34059;33.558;33.325;26.529;53.18;
2023-09-09;20:47:26;1016.07;998.29;10887;872;0;7010;33670;33.172;33.324;26.539;53.149;
2023-09-09;20:47:27;1015.7;998.24;10887;872;0;7010;34010;33.506;33.314;26.539;53.149;
2023-09-09;20:47:28;1015.86;998.18;10887;872;0;7010;34020;33.514;33.324;26.539;53.149;
2023-09-09;20:47:29;1015.15;998.17;10887;872;0;7010;33750;33.247;33.338;26.539;53.149;
2023-09-09;20:47:30;1015.53;998.13;10887;872;0;7010;33820;33.315;33.33;26.539;53.118;
2023-09-09;20:47:31;1015.38;998.2;10887;872;0;7010;33930;33.426;33.354;26.55;53.119;
2023-09-09;20:47:32;1015.19;998.22;10887;872;0;7010;33989;33.484;33.322;26.55;53.119;
2023-09-09;20:47:33;1015.93;998.27;10887;872;0;7010;34090;33.586;33.346;26.569;53.122;
2023-09-09;20:47:34;1015.48;998.25;10887;872;0;7010;34100;33.595;33.341;26.569;53.122;
2023-09-09;20:47:35;1015.38;998.25;10887;872;0;7010;34010;33.506;33.366;26.56;53.089;
2023-09-09;20:47:36;1015.8;998.21;10887;872;0;7010;34040;33.534;33.341;26.56;53.057;
2023-09-09;20:47:37;1015.27;998.18;10887;872;0;7010;34309;33.798;33.362;26.579;53.092;
2023-09-09;20:47:38;1015.78;998.2;10887;872;0;7010;33930;33.426;33.393;26.56;53.057;
2023-09-09;20:47:39;1015.35;998.2;10887;872;0;7010;34079;33.572;33.351;26.56;53.057;
2023-09-09;20:47:40;1015.53;998.28;10887;872;0;7010;34390;33.881;33.375;26.569;53.059;
2023-09-09;20:47:41;1015.94;998.39;10887;872;0;7010;33760;33.264;33.373;26.579;53.028;
2023-09-09;20:47:42;1015.5;998.38;10887;872;0;7010;34489;33.982;33.376;26.579;53.06;
2023-09-09;20:47:43;1016.3;998.42;10887;872;0;7010;34180;33.679;33.367;26.59;53.03;
2023-09-09;20:47:44;1015.76;998.43;10887;872;0;7010;34219;33.718;33.372;26.59;53.03;
2023-09-09;20:47:45;1015.56;998.42;10887;872;0;7010;34100;33.6;33.376;26.59;53.03;
2023-09-09;20:47:46;1016.19;998.39;10887;872;0;7010;34050;33.55;33.4;26.599;53.031;
2023-09-09;20:47:47;1015.61;998.4;10887;872;0;7010;34230;33.728;33.377;26.599;52.999;
2023-09-09;20:47:48;1016.29;998.42;10887;872;0;7010;33860;33.364;33.391;26.599;52.999;
2023-09-09;20:47:49;1016.01;998.38;10887;872;0;7010;33899;33.401;33.389;26.59;52.998;
2023-09-09;20:47:50;1015.52;998.35;10887;872;0;7010;33820;33.322;33.389;26.619;53.034;
2023-09-09;20:47:51;1016.22;998.4;10887;872;0;7010;34170;33.669;33.394;26.619;53.034;
2023-09-09;20:47:52;1015.91;998.39;10887;872;0;7010;34030;33.53;33.427;26.609;53.001;
2023-09-09;20:47:53;1016.13;998.21;10887;872;0;7010;33980;33.475;33.406;26.609;52.937;
2023-09-09;20:47:54;1015.91;998.29;10887;872;0;7010;34059;33.556;33.381;26.609;52.937;
2023-09-09;20:47:55;1015.38;998.28;10887;872;0;7010;33820;33.32;33.417;26.619;52.939;
2023-09-09;20:47:56;1015.93;998.2;10887;872;0;7010;33870;33.366;33.426;26.619;52.939;
2023-09-09;20:47:57;1015.46;998.11;10887;872;0;7010;33899;33.392;33.431;26.619;52.939;
2023-09-09;20:47:58;1015.63;998.07;10887;872;0;7010;33920;33.411;33.435;26.619;52.875;
2023-09-09;20:47:59;1015.74;998.14;10887;872;0;7010;34059;33.551;33.427;26.639;52.941;
2023-09-09;20:48:00;1015.32;998.09;10887;872;0;7010;33700;33.195;33.44;26.639;52.878;
2023-09-09;20:48:01;1015.83;998.13;10887;872;0;7010;33989;33.481;33.444;26.649;52.879;
2023-09-09;20:48:02;1015.71;998.2;10887;872;0;7010;34590;34.076;33.443;26.63;52.908;
2023-09-09;20:48:03;1015.56;998.16;10887;872;0;7010;34140;33.631;33.441;26.63;52.908;
2023-09-09;20:48:04;1015.93;998.21;10887;872;0;7010;34280;33.771;33.448;26.639;52.846;
2023-09-09;20:48:05;1015.16;998.22;10887;872;0;7010;34280;33.771;33.457;26.639;52.846;
2023-09-09;20:48:06;1015.7;998.18;10887;872;0;7010;33780;33.277;33.455;26.66;52.881;
2023-09-09;20:48:07;1015.91;998.21;10887;872;0;7010;34210;33.702;33.452;26.66;52.849;
2023-09-09;20:48:08;1015.24;998.2;10887;872;0;7010;33770;33.268;33.446;26.66;52.849;
2023-09-09;20:48:09;1015.83;998.2;10887;872;0;7010;34140;33.632;33.454;26.66;52.849;
2023-09-09;20:48:10;1015.19;998.16;10887;872;0;7010;34100;33.592;33.47;26.679;52.852;
2023-09-09;20:48:11;1015.48;998.16;10887;872;0;7010;34600;34.084;33.468;26.679;52.852;
2023-09-09;20:48:12;1015.32;998.09;10887;872;0;7010;34140;33.629;33.49;26.669;52.819;
2023-09-09;20:48:13;1015.02;998.1;10887;872;0;7010;34340;33.826;33.473;26.679;52.82;
2023-09-09;20:48:14;1015.52;998.09;10887;872;0;7010;34149;33.638;33.491;26.679;52.82;
2023-09-09;20:48:15;1015.3;998.09;10887;872;0;7010;34050;33.54;33.482;26.679;52.788;
2023-09-09;20:48:16;1015.05;998.13;10887;872;0;7010;33950;33.443;33.491;26.679;52.788;
2023-09-09;20:48:17;1015.74;998.11;10887;872;0;7010;34070;33.56;33.505;26.679;52.788;
2023-09-09;20:48:18;1015.12;998.14;10887;872;0;7010;34300;33.788;33.497;26.7;52.759;
2023-09-09;20:48:19;1015.15;998.17;10887;872;0;7010;33700;33.198;33.5;26.679;52.757;
2023-09-09;20:48:20;1015.65;998.09;10887;872;0;7010;33820;33.314;33.503;26.679;52.757;
2023-09-09;20:48:21;1015.13;998.07;10887;872;0;7010;34559;34.041;33.505;26.7;52.759;
2023-09-09;20:48:22;1015.78;998.1;10887;872;0;7010;34320;33.806;33.5;26.7;52.759;
2023-09-09;20:48:23;1015.72;998.17;10887;872;0;7010;34059;33.552;33.506;26.7;52.728;
2023-09-09;20:48:24;1015.21;998.13;10887;872;0;7010;34090;33.581;33.499;26.709;52.761;
2023-09-09;20:48:25;1015.89;998.22;10887;872;0;7010;34030;33.525;33.514;26.719;52.699;
2023-09-09;20:48:26;1015.72;998.29;10887;872;0;7010;34110;33.606;33.514;26.719;52.699;
2023-09-09;20:48:27;1016;998.28;10887;872;0;7010;34280;33.773;33.529;26.709;52.729;
2023-09-09;20:48:28;1016.19;998.36;10887;872;0;7010;33710;33.214;33.506;26.709;52.697;
2023-09-09;20:48:29;1015.75;998.39;10887;872;0;7010;33940;33.442;33.529;26.709;52.697;
2023-09-09;20:48:30;1016.27;998.36;10887;872;0;7010;34090;33.589;33.544;26.719;52.699;
2023-09-09;20:48:31;1016.24;998.4;10887;872;0;7010;34450;33.945;33.548;26.73;52.7;
2023-09-09;20:48:32;1015.97;998.38;10887;872;0;7010;34120;33.619;33.525;26.73;52.7;
2023-09-09;20:48:33;1016.23;998.39;10887;872;0;7010;34010;33.511;33.554;26.719;52.699;
2023-09-09;20:48:34;1015.48;998.32;10887;872;0;7010;34010;33.508;33.547;26.73;52.668;
2023-09-09;20:48:35;1015.96;998.29;10887;872;0;7010;33980;33.478;33.537;26.73;52.7;
2023-09-09;20:48:36;1016.05;998.24;10887;872;0;7010;34410;33.9;33.544;26.739;52.638;
2023-09-09;20:48:37;1015.1;998.1;10887;872;0;7010;34219;33.707;33.558;26.739;52.638;
2023-09-09;20:48:38;1015.5;998.07;10887;872;0;7010;34329;33.814;33.574;26.739;52.638;
2023-09-09;20:48:39;1015.28;998.13;10887;872;0;7010;34550;34.034;33.554;26.739;52.638;
2023-09-09;20:48:40;1015.04;998.14;10887;872;0;7010;34030;33.522;33.573;26.759;52.641;
2023-09-09;20:48:41;1015.6;998.05;10887;872;0;7010;34070;33.558;33.564;26.759;52.609;
2023-09-09;20:48:42;1015.13;998.07;10887;872;0;7010;34260;33.746;33.563;26.749;52.608;
2023-09-09;20:48:43;1015.1;998.17;10887;872;0;7010;34010;33.503;33.576;26.749;52.608;
2023-09-09;20:48:44;1015.79;998.22;10887;872;0;7010;34110;33.604;33.584;26.759;52.609;
2023-09-09;20:48:45;1015.41;998.28;10887;872;0;7010;34219;33.713;33.583;26.759;52.609;
2023-09-09;20:48:46;1016.11;998.31;10887;872;0;7010;33890;33.39;33.586;26.759;52.577;
2023-09-09;20:48:47;1015.91;998.35;10887;872;0;7010;34520;34.012;33.593;26.77;52.578;
2023-09-09;20:48:48;1015.45;998.29;10887;872;0;7010;34050;33.547;33.593;26.77;52.578;
2023-09-09;20:48:49;1016;998.21;10887;872;0;7010;34000;33.495;33.58;26.77;52.578;
2023-09-09;20:48:50;1015.87;998.28;10887;872;0;7010;34010;33.507;33.602;26.779;52.58;
2023-09-09;20:48:51;1015.7;998.25;10887;872;0;7010;34239;33.732;33.583;26.779;52.548;
2023-09-09;20:48:52;1016.02;998.31;10887;872;0;7010;33920;33.419;33.599;26.77;52.547;
2023-09-09;20:48:53;1016.07;998.32;10887;872;0;7010;33870;33.37;33.598;26.779;52.548;
2023-09-09;20:48:54;1015.94;998.44;10887;872;0;7010;33360;32.872;33.604;26.779;52.516;
2023-09-09;20:48:55;1016.33;998.44;10887;872;0;7010;34000;33.503;33.622;26.779;52.516;
2023-09-09;20:48:56;1015.75;998.4;10887;872;0;7010;34210;33.708;33.596;26.8;52.551;
2023-09-09;20:48:57;1016.31;998.47;10887;872;0;7010;33980;33.484;33.593;26.779;52.516;
2023-09-09;20:48:58;1016.26;998.44;10887;872;0;7010;34070;33.572;33.642;26.789;52.549;
2023-09-09;20:48:59;1015.85;998.42;10887;872;0;7010;34160;33.66;33.631;26.8;52.519;
2023-09-09;20:49:00;1016.18;998.36;10887;872;0;7010;33840;33.342;33.634;26.8;52.487;
2023-09-09;20:49:01;1015.49;998.38;10887;872;0;7010;34020;33.52;33.632;26.8;52.487;
2023-09-09;20:49:02;1015.64;998.42;10887;872;0;7010;34260;33.758;33.64;26.8;52.519;
2023-09-09;20:49:03;1016.05;998.4;10887;872;0;7010;34130;33.629;33.649;26.81;52.457;
2023-09-09;20:49:04;1015.5;998.28;10887;872;0;7010;34180;33.675;33.641;26.819;52.458;
2023-09-09;20:49:05;1015.45;998.32;10887;872;0;7010;34260;33.755;33.654;26.81;52.489;
2023-09-09;20:49:06;1015.87;998.28;10887;872;0;7010;34460;33.95;33.651;26.81;52.489;
2023-09-09;20:49:07;1015.31;998.21;10887;872;0;7010;34200;33.692;33.666;26.819;52.458;
